1220836821 7.975383999999999e-06
1220836821.0625 7.975383999999999e-06
1220836821.125 6.756809e-06
1220836821.1875 6.756809e-06
1220836821.25 6.756809e-06
1220836821.3125 6.756809e-06
1220836821.375 6.756809e-06
1220836821.4375 6.756809e-06
1220836821.5 6.756809e-06
1220836821.5625 6.756809e-06
1220836821.625 6.756809e-06
1220836821.6875 6.756809e-06
1220836821.75 6.756809e-06
1220836821.8125 6.756809e-06
1220836821.875 6.756809e-06
1220836821.9375 6.756809e-06
1220836822 6.756809e-06
1220836822.0625 6.756809e-06
1220836822.125 6.314189e-06
1220836822.1875 6.314189e-06
1220836822.25 6.314189e-06
1220836822.3125 6.314189e-06
1220836822.375 6.314189e-06
1220836822.4375 6.314189e-06
1220836822.5 6.314189e-06
1220836822.5625 6.314189e-06
1220836822.625 6.314189e-06
1220836822.6875 6.314189e-06
1220836822.75 6.314189e-06
1220836822.8125 6.314189e-06
1220836822.875 6.314189e-06
1220836822.9375 6.314189e-06
1220836823 6.314189e-06
1220836823.0625 6.314189e-06
1220836823.125 7.013607999999999e-06
1220836823.1875 7.013607999999999e-06
1220836823.25 7.013607999999999e-06
1220836823.3125 7.013607999999999e-06
1220836823.375 7.013607999999999e-06
1220836823.4375 7.013607999999999e-06
1220836823.5 7.013607999999999e-06
1220836823.5625 7.013607999999999e-06
1220836823.625 7.013607999999999e-06
1220836823.6875 7.013607999999999e-06
1220836823.75 7.013607999999999e-06
1220836823.8125 7.013607999999999e-06
1220836823.875 7.013607999999999e-06
1220836823.9375 7.013607999999999e-06
1220836824 7.013607999999999e-06
1220836824.0625 7.013607999999999e-06
1220836824.125 4.771175e-06
1220836824.1875 4.771175e-06
1220836824.25 4.771175e-06
1220836824.3125 4.771175e-06
1220836824.375 4.771175e-06
1220836824.4375 4.771175e-06
1220836824.5 4.771175e-06
1220836824.5625 4.771175e-06
1220836824.625 4.771175e-06
1220836824.6875 4.771175e-06
1220836824.75 4.771175e-06
1220836824.8125 4.771175e-06
1220836824.875 4.771175e-06
1220836824.9375 4.771175e-06
1220836825 4.771175e-06
1220836825.0625 4.771175e-06
1220836825.125 6.149724e-06
1220836825.1875 6.149724e-06
1220836825.25 6.149724e-06
1220836825.3125 6.149724e-06
1220836825.375 6.149724e-06
1220836825.4375 6.149724e-06
1220836825.5 6.149724e-06
1220836825.5625 6.149724e-06
1220836825.625 6.149724e-06
1220836825.6875 6.149724e-06
1220836825.75 6.149724e-06
1220836825.8125 6.149724e-06
1220836825.875 6.149724e-06
1220836825.9375 6.149724e-06
1220836826 6.149724e-06
1220836826.0625 6.149724e-06
1220836826.125 6.234423e-06
1220836826.1875 6.234423e-06
1220836826.25 6.234423e-06
1220836826.3125 6.234423e-06
1220836826.375 6.234423e-06
1220836826.4375 6.234423e-06
1220836826.5 6.234423e-06
1220836826.5625 6.234423e-06
1220836826.625 6.234423e-06
1220836826.6875 6.234423e-06
1220836826.75 6.234423e-06
1220836826.8125 6.234423e-06
1220836826.875 6.234423e-06
1220836826.9375 6.234423e-06
1220836827 6.234423e-06
1220836827.0625 6.234423e-06
1220836827.125 7.481636e-06
1220836827.1875 7.481636e-06
1220836827.25 7.481636e-06
1220836827.3125 7.481636e-06
1220836827.375 7.481636e-06
1220836827.4375 7.481636e-06
1220836827.5 7.481636e-06
1220836827.5625 7.481636e-06
1220836827.625 7.481636e-06
1220836827.6875 7.481636e-06
1220836827.75 7.481636e-06
1220836827.8125 7.481636e-06
1220836827.875 7.481636e-06
1220836827.9375 7.481636e-06
1220836828 7.481636e-06
1220836828.0625 7.481636e-06
1220836828.125 7.794165999999999e-06
1220836828.1875 7.794165999999999e-06
1220836828.25 7.794165999999999e-06
1220836828.3125 7.794165999999999e-06
1220836828.375 7.794165999999999e-06
1220836828.4375 7.794165999999999e-06
1220836828.5 7.794165999999999e-06
1220836828.5625 7.794165999999999e-06
1220836828.625 7.794165999999999e-06
1220836828.6875 7.794165999999999e-06
1220836828.75 7.794165999999999e-06
1220836828.8125 7.794165999999999e-06
1220836828.875 7.794165999999999e-06
1220836828.9375 7.794165999999999e-06
1220836829 7.794165999999999e-06
1220836829.0625 7.794165999999999e-06
1220836829.125 7.434612e-06
1220836829.1875 7.434612e-06
1220836829.25 7.434612e-06
1220836829.3125 7.434612e-06
1220836829.375 7.434612e-06
1220836829.4375 7.434612e-06
1220836829.5 7.434612e-06
1220836829.5625 7.434612e-06
1220836829.625 7.434612e-06
1220836829.6875 7.434612e-06
1220836829.75 7.434612e-06
1220836829.8125 7.434612e-06
1220836829.875 7.434612e-06
1220836829.9375 7.434612e-06
1220836830 7.434612e-06
1220836830.0625 7.434612e-06
1220836830.125 6.702027e-06
1220836830.1875 6.702027e-06
1220836830.25 6.702027e-06
1220836830.3125 6.702027e-06
1220836830.375 6.702027e-06
1220836830.4375 6.702027e-06
1220836830.5 6.702027e-06
1220836830.5625 6.702027e-06
1220836830.625 6.702027e-06
1220836830.6875 6.702027e-06
1220836830.75 6.702027e-06
1220836830.8125 6.702027e-06
1220836830.875 6.702027e-06
1220836830.9375 6.702027e-06
1220836831 6.702027e-06
1220836831.0625 6.702027e-06
1220836831.125 7.900979e-06
1220836831.1875 7.900979e-06
1220836831.25 7.900979e-06
1220836831.3125 7.900979e-06
1220836831.375 7.900979e-06
1220836831.4375 7.900979e-06
1220836831.5 7.900979e-06
1220836831.5625 7.900979e-06
1220836831.625 7.900979e-06
1220836831.6875 7.900979e-06
1220836831.75 7.900979e-06
1220836831.8125 7.900979e-06
1220836831.875 7.900979e-06
1220836831.9375 7.900979e-06
1220836832 7.900979e-06
1220836832.0625 7.900979e-06
1220836832.125 6.930928e-06
1220836832.1875 6.930928e-06
1220836832.25 6.930928e-06
1220836832.3125 6.930928e-06
1220836832.375 6.930928e-06
1220836832.4375 6.930928e-06
1220836832.5 6.930928e-06
1220836832.5625 6.930928e-06
1220836832.625 6.930928e-06
1220836832.6875 6.930928e-06
1220836832.75 6.930928e-06
1220836832.8125 6.930928e-06
1220836832.875 6.930928e-06
1220836832.9375 6.930928e-06
