1.792912649192920034e-22
1.340246488457230071e-22
1.007929579640819947e-22
7.602962608187110401e-23
5.746016595698249921e-23
4.348793576265329970e-23
3.295250078220119864e-23
2.499738274759500098e-23
1.898520740458120085e-23
1.443924887384579996e-23
1.100174995960879970e-23
8.403627452888580615e-24
6.442168302785459861e-24
4.964429902640129913e-24
3.854739371750209930e-24
3.025162758076269982e-24
2.408244928010170137e-24
1.951787466279919865e-24
1.615688253197169913e-24
1.370286279171290049e-24
1.194578490282899998e-24
1.073293469253510000e-24
9.941095776271639156e-25
9.465951006139149671e-25
9.225049216417140094e-25
9.162422754934340593e-25
9.250983346695020515e-25
9.499282419401859909e-25
9.986707829187289599e-25
1.102424231208979978e-24
1.326788953427189994e-24
1.350752103380780047e-24
1.293219840196560046e-24
1.337692344776140023e-24
1.433234350402460091e-24
1.559089395763529978e-24
1.728482537951269997e-24
1.942613888913799974e-24
2.179835191152960167e-24
2.452986897055209926e-24
2.784349296549789880e-24
3.163295165366809842e-24
3.604687329372050210e-24
4.114519659457209684e-24
4.702844815827769992e-24
5.381443989211660299e-24
6.163479820383959787e-24
7.063890005085520631e-24
8.100614770621539583e-24
9.293898761967899490e-24
1.066743483695950014e-23
