

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Centroid Position A1 [µm],ROI 1 Centroid Position A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,5:27:30 PM,3309.17,3552.11,4879.79,5321.35,0.01,0.03,0.01,0.02,
5/31/2018,5:27:31 PM,3348.37,3527.36,4873.22,5320.41,0.01,0.02,0.02,0.02,
5/31/2018,5:27:32 PM,3310.13,3534.40,4863.08,5312.34,0.01,0.02,0.01,0.02,
5/31/2018,5:27:33 PM,3170.23,3589.24,4850.79,5312.89,0.02,0.02,0.01,0.03,
5/31/2018,5:27:35 PM,3377.40,3488.31,4889.77,5300.48,0.01,0.03,0.02,0.02,
5/31/2018,5:27:36 PM,3199.83,3576.88,4881.78,5312.55,0.01,0.02,0.01,0.02,
5/31/2018,5:27:37 PM,3332.90,3550.35,4866.66,5329.36,0.01,0.03,0.01,0.02,
5/31/2018,5:27:38 PM,3345.75,3414.24,4895.49,5349.08,0.01,0.02,0.04,0.02,
5/31/2018,5:27:39 PM,3310.92,3460.69,4874.03,5331.26,0.01,0.02,0.03,0.02,
5/31/2018,5:27:40 PM,3281.26,3494.27,4880.06,5328.06,0.01,0.02,0.02,0.02,
5/31/2018,5:27:41 PM,3341.32,3611.53,4878.97,5318.95,0.01,0.03,0.01,0.03,
5/31/2018,5:27:43 PM,3330.58,3553.93,4887.65,5326.02,0.01,0.02,0.02,0.02,
5/31/2018,5:27:44 PM,3230.89,3490.70,4886.80,5311.79,0.01,0.02,0.02,0.02,
5/31/2018,5:27:45 PM,3297.67,3487.61,4879.88,5311.71,0.01,0.02,0.02,0.02,
5/31/2018,5:27:46 PM,3215.37,3473.90,4875.63,5322.11,0.01,0.02,0.02,0.02,
5/31/2018,5:27:47 PM,3328.69,3529.05,4882.82,5307.90,0.01,0.02,0.02,0.02,
5/31/2018,5:27:48 PM,3279.24,3350.90,4885.35,5351.38,0.01,0.02,0.04,0.02,
5/31/2018,5:27:49 PM,3257.70,3493.39,4889.85,5327.96,0.01,0.03,0.02,0.02,
5/31/2018,5:27:51 PM,3272.13,3468.22,4876.68,5329.39,0.01,0.02,0.02,0.02,
5/31/2018,5:27:52 PM,3250.53,3550.04,4871.36,5318.12,0.01,0.02,0.02,0.02,
5/31/2018,5:27:53 PM,3322.44,3531.11,4889.76,5301.00,0.01,0.03,0.02,0.02,
5/31/2018,5:27:54 PM,3261.73,3458.60,4869.81,5327.49,0.01,0.02,0.02,0.02,
5/31/2018,5:27:55 PM,3290.31,3512.36,4862.80,5324.75,0.01,0.02,0.02,0.02,
5/31/2018,5:27:56 PM,3292.11,3507.67,4862.16,5332.81,0.01,0.02,0.02,0.02,
5/31/2018,5:27:57 PM,3271.45,3542.05,4864.50,5329.96,0.01,0.03,0.01,0.02,
5/31/2018,5:27:58 PM,3292.51,3475.36,4881.37,5317.94,0.01,0.03,0.02,0.02,
5/31/2018,5:27:59 PM,3256.92,3524.57,4872.51,5307.55,0.01,0.02,0.02,0.02,
5/31/2018,5:28:01 PM,3333.98,3522.68,4878.85,5315.47,0.01,0.02,0.01,0.02,
5/31/2018,5:28:02 PM,3210.74,3519.41,4877.24,5317.85,0.01,0.02,0.02,0.02,
5/31/2018,5:28:03 PM,3341.58,3545.41,4875.45,5316.81,0.01,0.02,0.01,0.02,
5/31/2018,5:28:04 PM,3261.87,3547.92,4867.90,5313.37,0.01,0.02,0.01,0.02,
5/31/2018,5:28:05 PM,3333.49,3474.41,4871.09,5311.60,0.01,0.03,0.02,0.02,
5/31/2018,5:28:06 PM,3277.65,3488.59,4855.49,5301.28,0.01,0.03,0.01,0.03,
5/31/2018,5:28:07 PM,3266.84,3529.05,4866.63,5297.81,0.01,0.02,0.01,0.02,
5/31/2018,5:28:08 PM,3266.27,3559.68,4873.96,5308.10,0.01,0.02,0.01,0.03,
5/31/2018,5:28:10 PM,3162.73,3577.80,4880.23,5303.99,0.01,0.03,0.01,0.02,
5/31/2018,5:28:11 PM,3261.05,3451.93,4884.65,5328.08,0.01,0.03,0.02,0.02,
5/31/2018,5:28:12 PM,3321.06,3587.77,4870.78,5299.89,0.01,0.02,0.01,0.03,
5/31/2018,5:28:13 PM,3332.63,3539.88,4892.88,5310.05,0.01,0.03,0.01,0.02,
5/31/2018,5:28:14 PM,3259.30,3572.86,4871.49,5308.56,0.01,0.02,0.01,0.02,
5/31/2018,5:28:15 PM,3239.49,3520.40,4876.30,5319.03,0.01,0.02,0.01,0.03,
5/31/2018,5:28:16 PM,3303.12,3516.00,4873.88,5321.84,0.01,0.03,0.02,0.02,
5/31/2018,5:28:18 PM,3274.67,3502.51,4860.54,5333.15,0.01,0.03,0.02,0.02,
5/31/2018,5:28:19 PM,3347.61,3481.90,4867.86,5324.27,0.01,0.02,0.02,0.02,
5/31/2018,5:28:20 PM,3306.86,3429.42,4875.79,5294.89,0.01,0.02,0.04,0.02,
5/31/2018,5:28:21 PM,3342.05,3444.78,4876.57,5296.51,0.01,0.03,0.03,0.02,
5/31/2018,5:28:22 PM,3348.77,3527.20,4869.33,5313.21,0.01,0.03,0.01,0.02,
5/31/2018,5:28:23 PM,3267.90,3395.40,4866.54,5314.05,0.01,0.02,0.09,0.02,
5/31/2018,5:28:24 PM,3150.27,3493.26,4858.71,5318.72,0.01,0.02,0.02,0.02,
5/31/2018,5:28:25 PM,3383.82,3593.55,4871.86,5306.91,0.01,0.03,0.01,0.02,
5/31/2018,5:28:26 PM,3324.51,3490.98,4876.19,5321.08,0.01,0.02,0.02,0.02,
5/31/2018,5:28:27 PM,3224.28,3389.71,4862.07,5329.87,0.01,0.02,0.02,0.02,
5/31/2018,5:28:29 PM,3333.57,3523.40,4866.46,5308.91,0.01,0.02,0.02,0.02,
5/31/2018,5:28:30 PM,3297.46,3479.75,4864.40,5307.51,0.01,0.02,0.02,0.02,
5/31/2018,5:28:31 PM,3274.98,3551.83,4866.41,5289.60,0.01,0.02,0.01,0.03,
5/31/2018,5:28:32 PM,3209.00,3474.75,4872.24,5322.37,0.01,0.02,0.03,0.02,
5/31/2018,5:28:33 PM,3209.99,3561.64,4871.34,5314.82,0.01,0.03,0.01,0.02,
5/31/2018,5:28:34 PM,3296.04,3483.01,4876.53,5333.80,0.01,0.02,0.02,0.02,
5/31/2018,5:28:35 PM,3272.10,3398.51,4872.42,5324.63,0.01,0.03,0.07,0.02,
5/31/2018,5:28:36 PM,3277.29,3544.76,4880.21,5296.18,0.01,0.03,0.01,0.03,
5/31/2018,5:28:38 PM,3327.25,3581.49,4876.86,5304.17,0.01,0.03,0.01,0.03,
5/31/2018,5:28:39 PM,3316.11,3486.76,4887.51,5302.36,0.01,0.03,0.02,0.03,
5/31/2018,5:28:40 PM,3245.66,3467.46,4874.35,5313.29,0.01,0.02,0.02,0.02,
5/31/2018,5:28:41 PM,3334.06,3548.93,4878.44,5298.48,0.01,0.03,0.01,0.02,
5/31/2018,5:28:42 PM,3217.32,3564.17,4869.04,5315.69,0.01,0.02,0.01,0.03,
5/31/2018,5:28:43 PM,3287.58,3556.03,4869.34,5312.64,0.01,0.03,0.01,0.03,
5/31/2018,5:28:45 PM,3200.13,3514.96,4873.39,5318.21,0.01,0.02,0.02,0.02,
5/31/2018,5:28:46 PM,3241.08,3526.19,4872.13,5292.15,0.01,0.02,0.01,0.02,
5/31/2018,5:28:47 PM,3314.88,3594.91,4865.46,5304.66,0.01,0.03,0.02,0.03,
5/31/2018,5:28:48 PM,3163.79,3518.69,4874.83,5366.68,0.01,0.03,0.01,0.02,
5/31/2018,5:28:49 PM,3360.53,3507.99,4882.87,5288.04,0.01,0.03,0.01,0.03,
5/31/2018,5:28:50 PM,3316.15,3554.17,4891.72,5273.99,0.01,0.02,0.01,0.02,
5/31/2018,5:28:51 PM,3297.37,3612.71,4876.15,5287.92,0.01,0.02,0.01,0.02,
5/31/2018,5:28:53 PM,3312.27,3483.74,4866.58,5299.27,0.01,0.02,0.02,0.02,
5/31/2018,5:28:54 PM,3356.83,3547.11,4866.17,5316.82,0.01,0.02,0.01,0.02,
5/31/2018,5:28:55 PM,3292.80,3502.54,4881.17,5320.39,0.01,0.02,0.02,0.02,
5/31/2018,5:28:56 PM,3272.13,3551.89,4852.43,5324.09,0.01,0.02,0.01,0.02,
5/31/2018,5:28:57 PM,3145.80,3554.33,4874.57,5297.45,0.01,0.03,0.01,0.02,
5/31/2018,5:28:58 PM,3173.39,3534.22,4877.88,5303.68,0.01,0.03,0.01,0.02,
5/31/2018,5:28:59 PM,3275.21,3527.23,4885.32,5317.74,0.01,0.03,0.02,0.02,
5/31/2018,5:29:00 PM,3240.85,3440.58,4872.14,5304.39,0.01,0.02,0.04,0.02,
5/31/2018,5:29:01 PM,3368.17,3503.35,4864.91,5316.03,0.01,0.02,0.02,0.02,
5/31/2018,5:29:03 PM,3246.40,3528.13,4872.92,5304.86,0.01,0.02,0.01,0.02,
5/31/2018,5:29:04 PM,3262.12,3469.87,4880.56,5308.35,0.01,0.03,0.02,0.02,
5/31/2018,5:29:05 PM,3333.69,3548.26,4892.39,5308.36,0.01,0.03,0.01,0.02,
5/31/2018,5:29:06 PM,3374.83,3517.51,4876.28,5307.06,0.01,0.03,0.02,0.02,
5/31/2018,5:29:07 PM,3265.11,3581.20,4866.55,5320.65,0.01,0.02,0.01,0.03,
5/31/2018,5:29:08 PM,3328.15,3509.59,4867.42,5336.69,0.01,0.02,0.02,0.02,
5/31/2018,5:29:10 PM,3335.58,3526.26,4862.87,5319.58,0.01,0.02,0.02,0.02,
5/31/2018,5:29:11 PM,3205.62,3471.44,4875.78,5299.62,0.01,0.02,0.02,0.02,
5/31/2018,5:29:12 PM,3275.78,3519.08,4882.06,5306.14,0.01,0.03,0.01,0.02,
5/31/2018,5:29:13 PM,3236.08,3555.36,4869.98,5298.80,0.01,0.02,0.01,0.02,
5/31/2018,5:29:14 PM,3273.45,3443.66,4862.78,5314.97,0.01,0.02,0.02,0.02,
5/31/2018,5:29:16 PM,3144.01,3488.44,4871.17,5300.75,0.01,0.02,0.02,0.02,
5/31/2018,5:29:17 PM,3346.62,3483.79,4859.28,5316.83,0.01,0.02,0.02,0.02,
5/31/2018,5:29:18 PM,3313.11,3377.92,4877.59,5331.11,0.01,0.03,0.05,0.01,
5/31/2018,5:29:19 PM,3254.13,3492.48,4863.97,5297.09,0.01,0.02,0.02,0.02,
5/31/2018,5:29:20 PM,3327.70,3511.86,4877.92,5298.50,0.01,0.03,0.02,0.02,
5/31/2018,5:29:22 PM,3274.31,3593.15,4874.74,5282.63,0.01,0.02,0.01,0.03,
5/31/2018,5:29:23 PM,3311.35,3575.54,4888.85,5287.54,0.01,0.03,0.01,0.02,
5/31/2018,5:29:24 PM,3216.63,3453.68,4874.59,5333.02,0.01,0.02,0.02,0.02,
5/31/2018,5:29:25 PM,3351.24,3552.45,4884.69,5300.73,0.01,0.03,0.01,0.02,
5/31/2018,5:29:26 PM,3250.40,3598.53,4875.16,5270.49,0.01,0.02,0.01,0.02,
5/31/2018,5:29:27 PM,3259.14,3526.67,4872.15,5284.27,0.01,0.03,0.01,0.02,
5/31/2018,5:29:28 PM,3333.37,3556.07,4861.56,5304.72,0.01,0.03,0.01,0.02,
5/31/2018,5:29:29 PM,3259.32,3439.13,4867.70,5304.85,0.01,0.03,0.02,0.02,
5/31/2018,5:29:30 PM,3362.27,3538.68,4867.43,5325.82,0.01,0.03,0.02,0.02,
5/31/2018,5:29:32 PM,3200.72,3506.51,4872.68,5328.75,0.01,0.02,0.02,0.02,
5/31/2018,5:29:33 PM,3319.32,3461.53,4883.37,5317.29,0.01,0.03,0.03,0.02,
5/31/2018,5:29:34 PM,3276.22,3537.36,4874.54,5310.65,0.01,0.02,0.01,0.02,
5/31/2018,5:29:35 PM,3259.68,3523.20,4859.97,5320.43,0.01,0.02,0.02,0.02,
5/31/2018,5:29:36 PM,3359.02,3542.12,4892.71,5313.48,0.01,0.02,0.02,0.02,
5/31/2018,5:29:37 PM,3298.16,3498.40,4885.02,5294.14,0.01,0.03,0.01,0.02,
5/31/2018,5:29:38 PM,3252.02,3554.16,4893.92,5262.36,0.01,0.03,0.02,0.02,
5/31/2018,5:29:39 PM,3309.25,3583.04,4876.66,5284.97,0.01,0.02,0.01,0.03,
5/31/2018,5:29:41 PM,3278.24,3542.97,4878.49,5297.09,0.01,0.02,0.01,0.02,
5/31/2018,5:29:42 PM,3272.13,3531.43,4874.65,5298.23,0.01,0.03,0.02,0.02,
5/31/2018,5:29:43 PM,3265.86,3437.55,4870.96,5323.07,0.01,0.02,0.02,0.02,
5/31/2018,5:29:44 PM,3295.29,3497.43,4876.27,5304.51,0.01,0.03,0.02,0.03,
5/31/2018,5:29:45 PM,3267.60,3577.24,4868.08,5296.52,0.01,0.02,0.01,0.02,
5/31/2018,5:29:46 PM,3261.60,3464.96,4879.93,5300.12,0.01,0.02,0.02,0.02,
5/31/2018,5:29:47 PM,3246.22,3478.20,4886.99,5282.95,0.02,0.03,0.02,0.02,
5/31/2018,5:29:48 PM,3246.55,3533.50,4873.19,5290.97,0.01,0.02,0.01,0.02,
5/31/2018,5:29:49 PM,3251.59,3451.78,4873.14,5314.52,0.01,0.02,0.02,0.02,
5/31/2018,5:29:50 PM,3263.05,3482.07,4883.27,5321.42,0.01,0.03,0.02,0.02,
5/31/2018,5:29:51 PM,3333.42,3561.95,4873.00,5303.44,0.01,0.02,0.01,0.02,
5/31/2018,5:29:52 PM,3281.04,3562.02,4882.87,5305.65,0.01,0.02,0.01,0.03,
5/31/2018,5:29:53 PM,3296.53,3532.57,4873.49,5301.73,0.01,0.03,0.01,0.02,
5/31/2018,5:29:54 PM,3249.07,3529.36,4872.00,5287.76,0.01,0.02,0.01,0.02,
5/31/2018,5:29:55 PM,3150.77,3412.09,4887.63,5297.95,0.01,0.03,0.06,0.02,
5/31/2018,5:29:57 PM,3369.96,3569.59,4879.12,5298.68,0.01,0.03,0.01,0.02,
5/31/2018,5:29:58 PM,3353.82,3483.08,4880.71,5307.94,0.01,0.03,0.02,0.02,
5/31/2018,5:29:59 PM,3316.64,3442.71,4877.82,5302.42,0.01,0.02,0.03,0.02,
5/31/2018,5:30:00 PM,3340.73,3605.09,4879.52,5298.60,0.01,0.03,0.01,0.02,
5/31/2018,5:30:01 PM,3316.04,3517.76,4877.65,5300.23,0.01,0.02,0.01,0.02,
5/31/2018,5:30:02 PM,3254.93,3500.68,4873.25,5304.55,0.01,0.02,0.02,0.02,
5/31/2018,5:30:03 PM,3292.68,3515.91,4865.48,5291.20,0.01,0.02,0.01,0.02,
5/31/2018,5:30:04 PM,3262.34,3467.57,4867.67,5304.93,0.01,0.02,0.02,0.02,
5/31/2018,5:30:05 PM,3331.62,3443.84,4858.36,5311.06,0.01,0.03,0.02,0.02,
5/31/2018,5:30:07 PM,3341.45,3522.25,4861.95,5293.36,0.01,0.03,0.01,0.02,
5/31/2018,5:30:08 PM,3149.98,3592.00,4873.64,5287.74,0.01,0.02,0.01,0.03,
5/31/2018,5:30:09 PM,3383.91,3504.01,4882.70,5295.76,0.01,0.03,0.02,0.02,
5/31/2018,5:30:10 PM,3276.33,3453.09,4859.39,5290.27,0.01,0.02,0.03,0.02,
5/31/2018,5:30:11 PM,3278.21,3482.08,4879.11,5289.95,0.01,0.02,0.02,0.02,
5/31/2018,5:30:12 PM,3286.88,3519.50,4868.05,5288.23,0.01,0.03,0.01,0.02,
5/31/2018,5:30:14 PM,3280.90,3528.63,4879.91,5287.05,0.01,0.03,0.01,0.02,
5/31/2018,5:30:15 PM,3354.70,3472.61,4869.56,5292.54,0.01,0.03,0.02,0.02,
5/31/2018,5:30:16 PM,3280.11,3574.48,4861.60,5281.05,0.01,0.02,0.01,0.03,
5/31/2018,5:30:17 PM,3308.62,3355.72,4874.25,5296.55,0.01,0.03,0.02,0.01,
5/31/2018,5:30:18 PM,3178.84,3483.52,4874.08,5288.22,0.01,0.03,0.02,0.02,
5/31/2018,5:30:19 PM,3274.70,3413.78,4875.41,5312.01,0.01,0.03,0.06,0.02,
5/31/2018,5:30:20 PM,3179.41,3544.74,4873.27,5297.98,0.01,0.03,0.02,0.02,
5/31/2018,5:30:21 PM,3353.87,3525.47,4867.61,5297.41,0.01,0.03,0.02,0.02,
5/31/2018,5:30:22 PM,3326.54,3576.12,4870.99,5294.40,0.01,0.02,0.01,0.02,
5/31/2018,5:30:23 PM,3303.22,3549.27,4870.79,5286.88,0.01,0.02,0.01,0.02,
5/31/2018,5:30:25 PM,3277.29,3528.57,4863.25,5302.08,0.01,0.03,0.01,0.02,
5/31/2018,5:30:26 PM,3262.99,3471.53,4877.42,5300.57,0.01,0.02,0.02,0.02,
5/31/2018,5:30:27 PM,3265.11,3558.54,4872.77,5287.67,0.01,0.02,0.01,0.02,
5/31/2018,5:30:28 PM,3312.77,3455.74,4858.63,5310.39,0.01,0.02,0.02,0.02,
5/31/2018,5:30:29 PM,3237.90,3565.27,4861.61,5296.92,0.01,0.02,0.01,0.02,
5/31/2018,5:30:30 PM,3288.15,3413.15,4867.45,5322.76,0.01,0.02,0.04,0.01,
5/31/2018,5:30:31 PM,3229.28,3390.54,4866.40,5277.51,0.01,0.02,0.09,0.01,
5/31/2018,5:30:32 PM,3283.14,3533.75,4867.83,5292.96,0.01,0.03,0.01,0.02,
5/31/2018,5:30:33 PM,3297.45,3506.37,4873.11,5301.56,0.01,0.02,0.02,0.02,
5/31/2018,5:30:35 PM,3268.02,3560.59,4874.33,5287.92,0.01,0.02,0.01,0.02,
5/31/2018,5:30:36 PM,3353.90,3404.27,4870.77,5299.92,0.01,0.03,0.04,0.02,
5/31/2018,5:30:37 PM,3289.41,3527.70,4871.36,5272.72,0.01,0.02,0.02,0.02,
5/31/2018,5:30:38 PM,3315.16,3504.99,4880.67,5286.91,0.01,0.02,0.02,0.02,
5/31/2018,5:30:39 PM,3364.45,3470.08,4882.59,5283.88,0.01,0.03,0.03,0.02,
5/31/2018,5:30:40 PM,3340.48,3511.28,4870.76,5300.91,0.01,0.02,0.01,0.02,
5/31/2018,5:30:41 PM,3335.10,3572.68,4878.81,5292.06,0.01,0.03,0.01,0.03,
5/31/2018,5:30:42 PM,3230.06,3505.33,4872.24,5291.31,0.01,0.02,0.01,0.02,
5/31/2018,5:30:43 PM,3319.86,3522.67,4852.05,5296.38,0.01,0.02,0.02,0.03,
5/31/2018,5:30:44 PM,3283.21,3498.35,4854.66,5288.45,0.01,0.02,0.02,0.02,
5/31/2018,5:30:46 PM,3302.42,3438.78,4871.89,5294.89,0.01,0.02,0.02,0.02,
5/31/2018,5:30:47 PM,3315.15,3586.90,4868.92,5270.96,0.01,0.03,0.01,0.02,
5/31/2018,5:30:48 PM,3277.21,3533.89,4877.27,5292.80,0.01,0.02,0.02,0.02,
5/31/2018,5:30:49 PM,3218.80,3451.21,4861.31,5296.23,0.01,0.02,0.03,0.02,
5/31/2018,5:30:50 PM,3332.93,3497.99,4881.42,5297.46,0.01,0.03,0.02,0.02,
5/31/2018,5:30:51 PM,3294.52,3423.70,4867.56,5295.78,0.01,0.02,0.07,0.02,
5/31/2018,5:30:52 PM,3308.56,3584.00,4881.73,5287.17,0.01,0.03,0.01,0.02,
5/31/2018,5:30:54 PM,3263.29,3465.92,4874.02,5293.03,0.01,0.03,0.02,0.02,
5/31/2018,5:30:55 PM,3333.30,3465.82,4868.07,5295.29,0.01,0.03,0.02,0.02,
5/31/2018,5:30:56 PM,3317.67,3466.86,4871.61,5297.19,0.01,0.02,0.02,0.02,
5/31/2018,5:30:57 PM,3175.25,3520.91,4866.93,5290.81,0.02,0.02,0.01,0.02,
5/31/2018,5:30:58 PM,3384.42,3557.08,4874.88,5284.07,0.01,0.03,0.01,0.02,
5/31/2018,5:30:59 PM,3262.11,3541.91,4870.32,5276.64,0.01,0.02,0.02,0.02,
5/31/2018,5:31:00 PM,3356.79,3515.93,4877.12,5301.07,0.01,0.03,0.02,0.02,
5/31/2018,5:31:01 PM,3249.68,3523.41,4875.23,5278.65,0.01,0.02,0.01,0.02,
5/31/2018,5:31:03 PM,3279.61,3457.99,4871.55,5286.82,0.01,0.02,0.02,0.02,
5/31/2018,5:31:04 PM,3278.54,3528.12,4863.30,5287.19,0.01,0.02,0.01,0.02,
5/31/2018,5:31:05 PM,3197.74,3467.84,4879.78,5270.06,0.01,0.02,0.03,0.02,
5/31/2018,5:31:06 PM,3169.76,3559.67,4870.62,5269.92,0.01,0.03,0.01,0.02,
5/31/2018,5:31:07 PM,3240.17,3470.16,4868.77,5290.15,0.01,0.02,0.02,0.02,
5/31/2018,5:31:08 PM,3161.94,3485.84,4875.96,5291.03,0.01,0.02,0.02,0.02,
5/31/2018,5:31:09 PM,3289.77,3572.01,4868.04,5292.71,0.01,0.03,0.01,0.03,
5/31/2018,5:31:11 PM,3260.23,3501.21,4871.10,5314.54,0.01,0.03,0.02,0.02,
5/31/2018,5:31:12 PM,3166.16,3498.76,4878.77,5292.36,0.01,0.02,0.02,0.02,
5/31/2018,5:31:13 PM,3287.19,3487.96,4891.71,5307.20,0.01,0.03,0.02,0.02,
5/31/2018,5:31:14 PM,3268.68,3519.81,4868.95,5304.89,0.01,0.02,0.01,0.02,
5/31/2018,5:31:15 PM,3313.86,3547.01,4877.95,5291.78,0.01,0.02,0.02,0.02,
5/31/2018,5:31:16 PM,3330.80,3497.69,4872.31,5303.60,0.01,0.02,0.02,0.02,
5/31/2018,5:31:18 PM,3295.44,3602.64,4888.57,5282.13,0.01,0.03,0.01,0.03,
5/31/2018,5:31:19 PM,3327.90,3587.22,4882.67,5290.81,0.01,0.03,0.01,0.03,
5/31/2018,5:31:20 PM,3164.39,3547.12,4876.23,5290.94,0.01,0.03,0.01,0.02,
5/31/2018,5:31:21 PM,3262.40,3508.53,4879.40,5276.49,0.01,0.02,0.02,0.02,
5/31/2018,5:31:22 PM,3277.61,3529.32,4875.51,5307.37,0.01,0.02,0.01,0.02,
5/31/2018,5:31:23 PM,3220.09,3407.57,4882.13,5302.98,0.01,0.02,0.03,0.02,
5/31/2018,5:31:24 PM,3383.49,3589.42,4883.24,5286.83,0.01,0.03,0.01,0.03,
5/31/2018,5:31:25 PM,3271.54,3438.25,4865.09,5289.17,0.01,0.02,0.02,0.02,
5/31/2018,5:31:26 PM,3277.61,3544.35,4878.11,5283.23,0.01,0.02,0.01,0.02,
5/31/2018,5:31:27 PM,3282.62,3615.38,4878.84,5270.70,0.01,0.02,0.01,0.03,
5/31/2018,5:31:29 PM,3226.32,3541.95,4885.59,5274.45,0.01,0.03,0.01,0.02,
5/31/2018,5:31:30 PM,3298.20,3520.38,4887.07,5279.50,0.01,0.03,0.02,0.02,
5/31/2018,5:31:31 PM,3211.96,3630.71,4867.65,5292.52,0.01,0.02,0.01,0.03,
5/31/2018,5:31:32 PM,3328.61,3508.13,4872.74,5286.32,0.01,0.03,0.01,0.02,
5/31/2018,5:31:33 PM,3292.09,3475.06,4870.15,5275.97,0.01,0.02,0.02,0.02,
5/31/2018,5:31:34 PM,3331.31,3437.58,4874.77,5287.41,0.01,0.03,0.02,0.02,
5/31/2018,5:31:35 PM,3195.12,3567.28,4881.59,5290.28,0.01,0.02,0.01,0.02,
5/31/2018,5:31:36 PM,3324.13,3586.39,4870.05,5293.53,0.01,0.02,0.01,0.03,
5/31/2018,5:31:37 PM,3240.63,3577.27,4888.63,5277.14,0.01,0.02,0.01,0.03,
5/31/2018,5:31:38 PM,3203.14,3563.97,4886.08,5268.24,0.01,0.02,0.01,0.02,
5/31/2018,5:31:39 PM,3288.09,3549.74,4888.83,5257.22,0.01,0.02,0.01,0.02,
5/31/2018,5:31:40 PM,3301.20,3576.11,4876.32,5289.98,0.01,0.03,0.01,0.02,
5/31/2018,5:31:41 PM,3252.82,3599.87,4880.43,5284.20,0.02,0.02,0.01,0.03,
5/31/2018,5:31:43 PM,3240.46,3424.97,4873.14,5309.77,0.01,0.02,0.03,0.02,
5/31/2018,5:31:44 PM,3278.16,3596.28,4870.20,5289.03,0.01,0.02,0.01,0.03,
5/31/2018,5:31:45 PM,3159.02,3518.63,4880.85,5286.10,0.01,0.02,0.01,0.02,
5/31/2018,5:31:46 PM,3222.11,3542.26,4876.98,5270.30,0.01,0.02,0.01,0.02,
5/31/2018,5:31:47 PM,3313.68,3508.77,4865.63,5276.51,0.01,0.02,0.02,0.02,
5/31/2018,5:31:48 PM,3295.03,3539.45,4874.74,5287.98,0.01,0.02,0.02,0.02,
5/31/2018,5:31:49 PM,3282.37,3549.04,4882.80,5289.71,0.01,0.03,0.01,0.02,
5/31/2018,5:31:50 PM,3389.89,3571.20,4886.06,5263.26,0.01,0.03,0.01,0.03,
5/31/2018,5:31:51 PM,3281.11,3496.15,4867.05,5296.94,0.01,0.02,0.02,0.02,
5/31/2018,5:31:52 PM,3400.16,3424.35,4873.82,5293.21,0.01,0.03,0.04,0.02,
5/31/2018,5:31:53 PM,3255.94,3518.77,4872.08,5280.19,0.01,0.02,0.02,0.02,
5/31/2018,5:31:54 PM,3282.65,3486.08,4870.44,5274.92,0.01,0.02,0.02,0.02,
5/31/2018,5:31:55 PM,3381.35,3620.11,4878.34,5282.05,0.01,0.03,0.01,0.03,
5/31/2018,5:31:57 PM,3332.35,3438.12,4872.46,5288.59,0.01,0.03,0.02,0.02,
5/31/2018,5:31:58 PM,3211.58,3557.27,4872.62,5292.64,0.01,0.02,0.01,0.03,
5/31/2018,5:31:59 PM,3217.15,3531.35,4877.91,5264.81,0.01,0.02,0.02,0.02,
5/31/2018,5:32:00 PM,3313.81,3574.00,4862.43,5279.93,0.01,0.02,0.01,0.03,
5/31/2018,5:32:01 PM,3269.93,3526.93,4877.57,5288.80,0.01,0.03,0.01,0.02,
5/31/2018,5:32:02 PM,3325.93,3488.71,4876.02,5282.67,0.01,0.03,0.02,0.02,
5/31/2018,5:32:03 PM,3206.62,3553.19,4874.47,5272.66,0.01,0.03,0.01,0.02,
5/31/2018,5:32:04 PM,3277.04,3544.40,4876.26,5290.89,0.01,0.02,0.01,0.02,
5/31/2018,5:32:05 PM,3224.71,3545.13,4866.36,5285.44,0.01,0.03,0.01,0.02,
5/31/2018,5:32:06 PM,3300.48,3559.19,4870.25,5275.76,0.01,0.02,0.01,0.02,
5/31/2018,5:32:07 PM,3292.60,3501.72,4868.81,5291.60,0.01,0.02,0.02,0.02,
5/31/2018,5:32:08 PM,3305.20,3526.61,4872.08,5281.73,0.01,0.03,0.01,0.02,
5/31/2018,5:32:09 PM,3367.93,3536.82,4874.85,5267.08,0.01,0.03,0.01,0.02,
5/31/2018,5:32:11 PM,3287.20,3536.74,4872.46,5280.60,0.01,0.03,0.01,0.02,
5/31/2018,5:32:12 PM,3311.92,3507.59,4875.85,5279.49,0.01,0.03,0.02,0.02,
5/31/2018,5:32:13 PM,3240.22,3542.09,4879.45,5267.66,0.01,0.03,0.01,0.02,
5/31/2018,5:32:14 PM,3283.15,3543.78,4880.86,5275.86,0.01,0.03,0.01,0.02,
5/31/2018,5:32:15 PM,3268.36,3523.91,4880.51,5275.60,0.01,0.02,0.02,0.02,
5/31/2018,5:32:16 PM,3282.87,3504.47,4883.94,5287.88,0.01,0.03,0.02,0.02,
5/31/2018,5:32:17 PM,3320.07,3581.98,4881.83,5300.71,0.01,0.02,0.01,0.03,
5/31/2018,5:32:18 PM,3327.02,3487.35,4875.96,5298.29,0.01,0.02,0.02,0.02,
5/31/2018,5:32:19 PM,3267.69,3457.84,4883.60,5264.38,0.01,0.03,0.02,0.02,
