

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Centroid Position A1 [µm],ROI 1 Centroid Position A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,6:44:48 PM,3152.25,3446.33,5004.37,4945.04,0.01,0.02,0.02,0.01,
5/31/2018,6:44:49 PM,3198.88,3494.35,4997.33,4965.89,0.01,0.02,0.01,0.02,
5/31/2018,6:44:50 PM,3144.13,3529.46,4987.15,4987.87,0.01,0.02,0.01,0.02,
5/31/2018,6:44:51 PM,3310.01,3539.21,4995.37,4969.71,0.01,0.02,0.01,0.02,
5/31/2018,6:44:52 PM,3149.57,3428.61,4991.95,4978.69,0.01,0.02,0.03,0.01,
5/31/2018,6:44:53 PM,3156.07,3474.47,4990.36,4988.52,0.01,0.02,0.02,0.02,
5/31/2018,6:44:54 PM,3253.86,3553.22,4982.58,4971.43,0.01,0.02,0.01,0.02,
5/31/2018,6:44:55 PM,3343.59,3448.71,4996.41,4977.10,0.01,0.02,0.02,0.02,
5/31/2018,6:44:56 PM,3195.97,3416.20,5002.88,4976.81,0.01,0.02,0.03,0.01,
5/31/2018,6:44:57 PM,3197.45,3491.90,4987.70,4965.94,0.01,0.02,0.02,0.02,
5/31/2018,6:44:58 PM,3289.52,3502.02,4993.19,4984.82,0.01,0.02,0.01,0.02,
5/31/2018,6:45:00 PM,3244.75,3465.47,5007.48,4977.57,0.01,0.02,0.02,0.01,
5/31/2018,6:45:01 PM,3210.93,3448.80,4998.95,4979.39,0.01,0.03,0.02,0.01,
5/31/2018,6:45:02 PM,3278.89,3396.06,4991.64,4977.77,0.01,0.02,0.03,0.02,
5/31/2018,6:45:03 PM,3172.28,3469.90,4990.80,4971.84,0.01,0.02,0.02,0.02,
5/31/2018,6:45:04 PM,3204.44,3487.37,4989.14,4977.99,0.01,0.02,0.02,0.02,
5/31/2018,6:45:05 PM,3253.54,3489.10,5000.52,4973.78,0.01,0.03,0.01,0.01,
5/31/2018,6:45:06 PM,3233.91,3502.82,4999.89,4982.19,0.01,0.02,0.01,0.02,
5/31/2018,6:45:07 PM,3299.87,3548.55,4995.70,4979.95,0.01,0.03,0.01,0.02,
5/31/2018,6:45:08 PM,3244.68,3452.34,4999.00,4987.43,0.01,0.02,0.03,0.02,
5/31/2018,6:45:09 PM,3286.49,3406.48,4994.52,4982.35,0.01,0.02,0.03,0.01,
5/31/2018,6:45:10 PM,3271.13,3416.41,4985.88,4976.61,0.01,0.03,0.02,0.02,
5/31/2018,6:45:11 PM,3320.25,3472.98,4997.95,4965.39,0.01,0.02,0.01,0.02,
5/31/2018,6:45:12 PM,3224.66,3530.89,4980.87,4983.39,0.01,0.02,0.01,0.02,
5/31/2018,6:45:13 PM,3298.52,3434.61,4986.87,4971.01,0.01,0.02,0.02,0.01,
5/31/2018,6:45:14 PM,3275.67,3519.10,4989.03,4977.70,0.01,0.02,0.01,0.02,
5/31/2018,6:45:16 PM,3261.05,3485.33,4983.96,4971.60,0.01,0.02,0.02,0.02,
5/31/2018,6:45:17 PM,3232.41,3485.23,4998.28,4970.52,0.01,0.02,0.02,0.01,
5/31/2018,6:45:18 PM,3296.62,3508.51,4996.33,4973.83,0.01,0.02,0.01,0.02,
5/31/2018,6:45:19 PM,3240.30,3460.10,4999.10,4960.50,0.01,0.02,0.01,0.01,
5/31/2018,6:45:20 PM,3292.36,3450.07,4994.37,4968.67,0.01,0.02,0.02,0.01,
5/31/2018,6:45:22 PM,3210.92,3486.39,5009.63,4948.44,0.01,0.02,0.01,0.01,
5/31/2018,6:45:23 PM,3236.27,3584.82,5011.91,4970.92,0.01,0.02,0.01,0.02,
5/31/2018,6:45:24 PM,3259.15,3498.21,5010.59,4986.06,0.01,0.02,0.01,0.02,
5/31/2018,6:45:25 PM,3300.17,3513.64,5013.17,5004.86,0.01,0.02,0.02,0.02,
5/31/2018,6:45:26 PM,3256.96,3507.19,5004.33,4978.96,0.01,0.02,0.02,0.02,
5/31/2018,6:45:27 PM,3323.78,3498.93,5000.11,4987.99,0.01,0.02,0.01,0.02,
5/31/2018,6:45:28 PM,3282.68,3452.96,4995.61,4986.71,0.01,0.03,0.02,0.01,
5/31/2018,6:45:29 PM,3225.65,3415.02,4998.06,4976.93,0.01,0.02,0.03,0.01,
5/31/2018,6:45:30 PM,3257.53,3456.38,5017.50,4963.38,0.01,0.02,0.02,0.02,
5/31/2018,6:45:32 PM,3179.72,3458.61,4998.37,4972.85,0.01,0.02,0.02,0.02,
5/31/2018,6:45:33 PM,3265.80,3572.55,4994.96,4972.89,0.01,0.02,0.01,0.02,
5/31/2018,6:45:34 PM,3286.81,3443.90,4993.05,5005.94,0.01,0.02,0.02,0.01,
5/31/2018,6:45:35 PM,3358.92,3496.90,4990.73,4992.24,0.01,0.03,0.01,0.01,
5/31/2018,6:45:36 PM,3271.36,3495.97,5012.45,4969.87,0.01,0.03,0.02,0.02,
5/31/2018,6:45:37 PM,3132.86,3588.95,5004.35,4972.36,0.01,0.02,0.01,0.02,
5/31/2018,6:45:38 PM,3224.09,3409.41,5011.77,4977.51,0.01,0.02,0.02,0.01,
5/31/2018,6:45:39 PM,3279.00,3445.23,5011.80,4984.41,0.01,0.03,0.02,0.01,
5/31/2018,6:45:40 PM,3217.57,3458.12,4995.74,4982.81,0.01,0.02,0.02,0.01,
5/31/2018,6:45:41 PM,3233.80,3413.72,5015.03,4973.55,0.01,0.02,0.03,0.01,
5/31/2018,6:45:43 PM,3180.75,3491.05,5004.69,4979.93,0.01,0.02,0.02,0.02,
5/31/2018,6:45:44 PM,3231.19,3492.25,5000.33,4968.25,0.01,0.02,0.01,0.02,
5/31/2018,6:45:45 PM,3242.40,3559.03,5007.46,4977.73,0.01,0.02,0.01,0.02,
5/31/2018,6:45:46 PM,3195.20,3518.70,4998.34,4980.48,0.01,0.02,0.01,0.02,
5/31/2018,6:45:47 PM,3219.56,3415.45,5004.48,4973.42,0.01,0.02,0.03,0.01,
5/31/2018,6:45:48 PM,3231.88,3468.79,5004.83,4971.66,0.01,0.02,0.01,0.02,
5/31/2018,6:45:49 PM,3337.14,3474.53,5011.68,4968.38,0.01,0.03,0.02,0.02,
5/31/2018,6:45:51 PM,3203.82,3491.13,4998.15,4977.55,0.01,0.02,0.02,0.02,
5/31/2018,6:45:52 PM,3248.10,3522.88,5010.08,4973.66,0.01,0.02,0.01,0.02,
5/31/2018,6:45:53 PM,3165.92,3452.74,4986.76,4970.66,0.01,0.02,0.02,0.01,
5/31/2018,6:45:54 PM,3141.93,3385.01,4990.89,4982.99,0.01,0.02,0.04,0.01,
5/31/2018,6:45:55 PM,3256.77,3548.91,5015.09,4962.01,0.01,0.02,0.01,0.02,
5/31/2018,6:45:56 PM,3289.61,3538.28,5008.03,4962.39,0.01,0.02,0.01,0.01,
5/31/2018,6:45:57 PM,3233.11,3531.97,4995.84,4973.92,0.01,0.02,0.01,0.02,
5/31/2018,6:45:58 PM,3310.84,3470.20,5009.50,4962.20,0.01,0.02,0.02,0.01,
5/31/2018,6:46:00 PM,3283.65,3482.93,4999.14,4967.73,0.01,0.02,0.02,0.02,
5/31/2018,6:46:01 PM,3194.17,3495.08,5004.38,4964.82,0.01,0.02,0.01,0.02,
5/31/2018,6:46:02 PM,3205.77,3418.56,5000.67,4982.75,0.01,0.02,0.02,0.01,
5/31/2018,6:46:03 PM,3159.07,3399.17,4997.53,4967.60,0.01,0.02,0.03,0.02,
5/31/2018,6:46:04 PM,3230.90,3513.65,4988.70,4974.02,0.01,0.03,0.01,0.02,
5/31/2018,6:46:05 PM,3268.69,3532.11,4995.80,4958.78,0.01,0.02,0.01,0.02,
5/31/2018,6:46:06 PM,3164.50,3390.29,4994.05,4972.22,0.01,0.02,0.04,0.01,
5/31/2018,6:46:07 PM,3218.17,3442.04,4990.95,4959.75,0.01,0.02,0.02,0.02,
5/31/2018,6:46:08 PM,3174.18,3492.49,4992.77,4964.76,0.01,0.02,0.01,0.01,
5/31/2018,6:46:09 PM,3171.95,3563.18,4991.40,4979.23,0.01,0.02,0.01,0.02,
5/31/2018,6:46:11 PM,3257.25,3406.56,4996.18,4972.57,0.01,0.02,0.02,0.02,
5/31/2018,6:46:12 PM,3268.81,3371.75,4985.82,4967.98,0.01,0.02,0.04,0.01,
5/31/2018,6:46:13 PM,3252.98,3490.32,5012.40,4947.97,0.01,0.02,0.01,0.02,
5/31/2018,6:46:14 PM,3212.44,3498.29,4998.90,4981.68,0.01,0.02,0.01,0.02,
5/31/2018,6:46:15 PM,3223.47,3412.62,4999.38,4962.52,0.01,0.02,0.03,0.01,
5/31/2018,6:46:16 PM,3215.48,3464.55,4993.61,4967.22,0.01,0.02,0.02,0.02,
5/31/2018,6:46:17 PM,3145.91,3464.33,4995.94,4964.39,0.01,0.02,0.02,0.02,
