

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Centroid Position A1 [µm],ROI 1 Centroid Position A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,6:24:08 PM,3987.40,4503.32,4999.87,4420.99,0.01,0.04,0.02,0.04,
5/31/2018,6:24:09 PM,4000.53,4467.35,4988.61,4427.26,0.01,0.03,0.02,0.04,
5/31/2018,6:24:10 PM,4132.40,4555.66,4990.39,4428.03,0.01,0.04,0.03,0.03,
5/31/2018,6:24:11 PM,3966.05,4442.12,4996.39,4427.03,0.01,0.04,0.04,0.04,
5/31/2018,6:24:12 PM,4063.27,4489.68,4990.37,4415.37,0.01,0.03,0.03,0.04,
5/31/2018,6:24:13 PM,4021.38,4505.07,4997.14,4413.30,0.01,0.03,0.02,0.04,
5/31/2018,6:24:14 PM,4101.66,4514.70,4995.46,4419.16,0.01,0.03,0.02,0.04,
5/31/2018,6:24:16 PM,4109.63,4563.76,4986.92,4404.29,0.01,0.03,0.01,0.04,
5/31/2018,6:24:17 PM,3980.65,4548.25,4999.74,4413.11,0.01,0.03,0.02,0.04,
5/31/2018,6:24:18 PM,4036.32,4564.74,4995.67,4419.98,0.01,0.04,0.02,0.04,
5/31/2018,6:24:19 PM,3967.95,4558.62,4998.22,4413.38,0.01,0.03,0.02,0.04,
5/31/2018,6:24:20 PM,3806.33,4220.05,4973.55,4580.31,0.01,0.04,0.03,0.02,
5/31/2018,6:24:21 PM,3709.18,4137.06,4979.58,4677.00,0.01,0.04,0.02,0.01,
5/31/2018,6:24:23 PM,3623.74,3970.89,4979.56,4745.47,0.01,0.04,0.07,0.01,
5/31/2018,6:24:24 PM,3536.01,3883.99,4974.31,4798.19,0.01,0.03,0.03,0.01,
5/31/2018,6:24:25 PM,3542.68,3913.46,4978.70,4794.78,0.01,0.04,0.02,0.01,
5/31/2018,6:24:26 PM,3495.36,3901.57,4977.01,4825.37,0.01,0.03,0.01,0.01,
5/31/2018,6:24:27 PM,3505.49,3893.30,4967.38,4859.93,0.01,0.04,0.01,0.02,
5/31/2018,6:24:28 PM,3378.90,3821.38,4980.14,4857.65,0.01,0.03,0.01,0.02,
5/31/2018,6:24:29 PM,3358.59,3699.19,4963.30,4898.46,0.01,0.03,0.04,0.01,
5/31/2018,6:24:30 PM,3363.60,3722.75,4971.51,4903.17,0.01,0.03,0.02,0.01,
5/31/2018,6:24:31 PM,3431.81,3670.82,4980.16,4932.24,0.01,0.04,0.02,0.01,
5/31/2018,6:24:33 PM,3365.53,3723.58,4972.69,4932.25,0.01,0.03,0.01,0.02,
5/31/2018,6:24:34 PM,3408.03,3640.54,4967.05,4936.68,0.01,0.03,0.03,0.01,
5/31/2018,6:24:35 PM,3375.24,3550.22,4981.59,4933.90,0.01,0.03,0.07,0.02,
5/31/2018,6:24:36 PM,3406.63,3618.98,4979.36,4953.77,0.01,0.03,0.01,0.02,
5/31/2018,6:24:37 PM,3217.85,3598.84,4976.11,4966.18,0.01,0.03,0.02,0.01,
5/31/2018,6:24:38 PM,3350.64,3593.40,4974.30,4969.43,0.01,0.02,0.03,0.02,
5/31/2018,6:24:39 PM,3255.70,3613.44,4963.61,4949.80,0.01,0.03,0.02,0.02,
5/31/2018,6:24:40 PM,3337.33,3628.43,4977.08,4952.48,0.01,0.03,0.02,0.02,
5/31/2018,6:24:41 PM,3283.55,3602.64,4974.93,4952.73,0.01,0.02,0.02,0.01,
5/31/2018,6:24:42 PM,3330.83,3578.35,4984.90,4957.53,0.01,0.03,0.02,0.01,
5/31/2018,6:24:44 PM,3307.52,3619.07,4972.64,4974.25,0.01,0.03,0.02,0.01,
5/31/2018,6:24:45 PM,3321.89,3518.67,4967.28,4988.29,0.01,0.02,0.03,0.01,
5/31/2018,6:24:46 PM,3301.84,3587.06,4978.94,4987.02,0.01,0.03,0.02,0.02,
5/31/2018,6:24:47 PM,3287.03,3611.69,4982.15,4964.47,0.01,0.03,0.01,0.02,
5/31/2018,6:24:48 PM,3323.67,3611.20,4966.76,4971.49,0.01,0.03,0.01,0.02,
5/31/2018,6:24:49 PM,3391.80,3605.53,4963.91,4986.36,0.01,0.02,0.01,0.02,
5/31/2018,6:24:50 PM,3320.44,3616.18,4951.24,5005.31,0.01,0.03,0.01,0.02,
5/31/2018,6:24:51 PM,3283.63,3526.73,4960.24,4998.95,0.01,0.03,0.02,0.02,
5/31/2018,6:24:52 PM,3293.26,3536.80,4957.20,5002.28,0.01,0.03,0.02,0.01,
5/31/2018,6:24:54 PM,3341.10,3622.39,4971.94,4996.90,0.01,0.03,0.01,0.02,
5/31/2018,6:24:55 PM,3283.36,3564.81,4965.19,4988.80,0.01,0.03,0.02,0.02,
5/31/2018,6:24:56 PM,3235.02,3533.02,4971.58,5001.48,0.01,0.03,0.02,0.01,
5/31/2018,6:24:57 PM,3327.64,3652.55,4979.49,4992.03,0.01,0.03,0.01,0.02,
5/31/2018,6:24:58 PM,3275.55,3667.40,4976.94,4998.84,0.01,0.02,0.01,0.02,
5/31/2018,6:24:59 PM,3298.21,3561.98,4974.90,5000.82,0.01,0.02,0.01,0.02,
5/31/2018,6:25:00 PM,3235.61,3555.73,4988.08,4993.34,0.01,0.02,0.02,0.02,
5/31/2018,6:25:01 PM,3210.99,3510.88,4971.48,5002.06,0.01,0.03,0.02,0.02,
5/31/2018,6:25:02 PM,3320.86,3539.61,4973.41,5008.54,0.01,0.03,0.02,0.02,
5/31/2018,6:25:03 PM,3328.66,3486.25,4978.32,5014.43,0.01,0.03,0.03,0.01,
5/31/2018,6:25:04 PM,3336.94,3577.12,4969.21,4996.71,0.01,0.03,0.01,0.02,
5/31/2018,6:25:06 PM,3367.84,3569.88,4970.42,5003.34,0.01,0.03,0.01,0.01,
5/31/2018,6:25:07 PM,3180.61,3427.86,4970.72,5003.32,0.01,0.02,0.03,0.02,
5/31/2018,6:25:08 PM,3254.11,3470.23,4976.67,5003.44,0.01,0.02,0.03,0.02,
5/31/2018,6:25:09 PM,3223.09,3534.56,4968.46,5011.52,0.01,0.02,0.01,0.02,
5/31/2018,6:25:10 PM,3297.05,3446.00,4968.03,5019.10,0.01,0.02,0.03,0.02,
5/31/2018,6:25:11 PM,3251.64,3617.07,4978.25,5013.49,0.01,0.02,0.01,0.02,
5/31/2018,6:25:12 PM,3258.71,3460.84,4977.73,5007.88,0.01,0.03,0.03,0.01,
5/31/2018,6:25:13 PM,3321.00,3633.15,4979.55,5008.64,0.01,0.02,0.01,0.02,
5/31/2018,6:25:14 PM,3210.48,3440.71,4971.79,5024.28,0.01,0.02,0.05,0.01,
5/31/2018,6:25:16 PM,3375.98,3578.39,4984.98,5002.26,0.01,0.02,0.01,0.02,
5/31/2018,6:25:17 PM,3197.74,3584.18,4966.17,5016.45,0.01,0.02,0.01,0.02,
5/31/2018,6:25:18 PM,3320.00,3537.03,4981.71,5021.75,0.01,0.03,0.01,0.01,
5/31/2018,6:25:19 PM,3262.10,3471.26,4967.24,5007.27,0.01,0.02,0.03,0.02,
5/31/2018,6:25:20 PM,3237.52,3521.66,4981.88,5012.77,0.01,0.02,0.02,0.01,
5/31/2018,6:25:21 PM,3246.94,3643.62,4981.02,5002.45,0.01,0.02,0.01,0.02,
5/31/2018,6:25:22 PM,3217.84,3538.51,4974.42,5008.78,0.01,0.02,0.02,0.02,
5/31/2018,6:25:23 PM,3372.96,3606.65,4970.15,5021.29,0.01,0.02,0.01,0.02,
5/31/2018,6:25:24 PM,3224.61,3642.59,4978.49,5009.75,0.01,0.02,0.01,0.02,
5/31/2018,6:25:25 PM,3223.05,3471.94,4975.02,5014.24,0.01,0.02,0.02,0.01,
5/31/2018,6:25:26 PM,3265.91,3594.43,4965.24,5021.87,0.01,0.02,0.01,0.02,
5/31/2018,6:25:27 PM,3337.29,3516.69,4977.64,5023.03,0.01,0.02,0.01,0.02,
5/31/2018,6:25:29 PM,3273.06,3575.87,4974.12,5012.53,0.01,0.02,0.01,0.02,
5/31/2018,6:25:30 PM,3282.84,3510.49,4970.12,5020.28,0.01,0.02,0.02,0.02,
5/31/2018,6:25:31 PM,3220.61,3511.41,4979.08,5019.47,0.01,0.02,0.02,0.02,
5/31/2018,6:25:32 PM,3289.68,3502.68,4981.60,5021.95,0.01,0.03,0.02,0.02,
5/31/2018,6:25:33 PM,3233.38,3545.01,4966.63,5022.58,0.01,0.02,0.01,0.02,
5/31/2018,6:25:35 PM,3340.11,3535.78,4984.47,4998.11,0.01,0.03,0.02,0.02,
5/31/2018,6:25:36 PM,3181.71,3559.02,4973.17,5025.58,0.01,0.02,0.01,0.02,
5/31/2018,6:25:37 PM,3192.24,3501.80,4973.81,5012.06,0.01,0.02,0.02,0.02,
5/31/2018,6:25:38 PM,3300.11,3442.94,4977.86,5031.25,0.01,0.02,0.02,0.01,
5/31/2018,6:25:39 PM,3135.63,3609.53,4971.68,5016.12,0.01,0.02,0.01,0.02,
5/31/2018,6:25:40 PM,3282.73,3527.84,4971.80,5016.78,0.01,0.03,0.01,0.02,
5/31/2018,6:25:41 PM,3241.74,3541.04,4975.97,5015.41,0.01,0.02,0.01,0.02,
5/31/2018,6:25:42 PM,3306.36,3592.42,4977.49,5017.17,0.01,0.02,0.01,0.02,
5/31/2018,6:25:43 PM,3253.73,3597.95,4964.83,5016.07,0.01,0.02,0.01,0.02,
5/31/2018,6:25:45 PM,3201.47,3499.88,4968.06,5022.41,0.01,0.02,0.01,0.02,
5/31/2018,6:25:46 PM,3304.81,3539.59,4971.84,5008.88,0.01,0.02,0.02,0.02,
5/31/2018,6:25:47 PM,3214.32,3493.00,4980.99,5024.64,0.01,0.02,0.02,0.02,
5/31/2018,6:25:48 PM,3125.51,3369.92,4987.54,5030.00,0.01,0.03,0.09,0.02,
5/31/2018,6:25:49 PM,3287.89,3467.49,4965.67,5041.32,0.01,0.02,0.02,0.02,
5/31/2018,6:25:50 PM,3244.65,3458.46,4973.59,5021.21,0.01,0.02,0.03,0.01,
5/31/2018,6:25:51 PM,3278.29,3379.71,4976.57,5019.89,0.01,0.02,0.08,0.01,
5/31/2018,6:25:53 PM,3312.63,3523.66,4976.57,5002.43,0.01,0.03,0.02,0.01,
5/31/2018,6:25:54 PM,3293.30,3512.75,4966.86,5025.66,0.01,0.02,0.01,0.02,
5/31/2018,6:25:55 PM,3222.87,3598.80,4963.89,5013.95,0.01,0.02,0.01,0.02,
5/31/2018,6:25:56 PM,3172.34,3474.89,4969.30,5017.78,0.01,0.02,0.02,0.01,
5/31/2018,6:25:57 PM,3284.33,3483.18,4972.70,5005.85,0.01,0.02,0.01,0.01,
5/31/2018,6:25:58 PM,3216.81,3505.20,4983.37,5019.93,0.01,0.02,0.01,0.02,
5/31/2018,6:25:59 PM,3303.23,3489.48,4964.58,5024.64,0.01,0.02,0.02,0.02,
5/31/2018,6:26:00 PM,3203.00,3541.51,4971.68,5014.90,0.01,0.02,0.01,0.02,
5/31/2018,6:26:01 PM,3320.34,3551.62,4983.14,5034.33,0.01,0.03,0.01,0.02,
5/31/2018,6:26:02 PM,3190.51,3483.36,4972.88,5032.18,0.01,0.02,0.02,0.01,
5/31/2018,6:26:03 PM,3302.45,3526.06,4954.48,5038.86,0.01,0.02,0.01,0.02,
5/31/2018,6:26:05 PM,3240.00,3470.38,4965.84,5032.32,0.01,0.03,0.03,0.02,
5/31/2018,6:26:06 PM,3235.30,3445.97,4974.46,5036.87,0.01,0.02,0.02,0.01,
5/31/2018,6:26:07 PM,3197.97,3548.31,4960.82,5024.98,0.01,0.03,0.01,0.02,
5/31/2018,6:26:08 PM,3196.37,3518.27,4967.12,5031.92,0.01,0.02,0.01,0.02,
5/31/2018,6:26:09 PM,3253.00,3461.06,4975.29,5006.92,0.01,0.02,0.02,0.02,
5/31/2018,6:26:10 PM,3232.21,3466.03,4982.61,5016.64,0.01,0.02,0.02,0.01,
5/31/2018,6:26:11 PM,3260.79,3457.77,4975.93,5033.33,0.01,0.02,0.02,0.01,
5/31/2018,6:26:13 PM,3161.25,3529.22,4971.95,5011.93,0.01,0.02,0.01,0.02,
5/31/2018,6:26:14 PM,3075.44,3378.39,4978.65,5028.42,0.01,0.02,0.10,0.01,
5/31/2018,6:26:15 PM,3268.73,3481.43,4968.27,5030.34,0.01,0.03,0.02,0.02,
5/31/2018,6:26:16 PM,3292.00,3588.36,4974.60,5018.09,0.01,0.03,0.01,0.02,
5/31/2018,6:26:17 PM,3314.61,3511.88,4981.62,5027.27,0.01,0.02,0.02,0.02,
5/31/2018,6:26:18 PM,3246.93,3574.79,4980.38,5026.03,0.01,0.02,0.01,0.02,
5/31/2018,6:26:19 PM,3192.28,3503.74,4957.29,5042.98,0.01,0.02,0.02,0.02,
5/31/2018,6:26:20 PM,3234.72,3422.81,4972.20,5040.79,0.01,0.02,0.04,0.01,
5/31/2018,6:26:22 PM,3226.10,3399.49,4971.10,5040.53,0.01,0.02,0.04,0.01,
5/31/2018,6:26:23 PM,3254.76,3534.51,4966.80,5029.39,0.01,0.02,0.01,0.02,
5/31/2018,6:26:24 PM,3295.82,3431.77,4985.06,5027.89,0.01,0.02,0.02,0.02,
5/31/2018,6:26:25 PM,3241.18,3516.76,4984.11,5011.27,0.01,0.02,0.02,0.02,
5/31/2018,6:26:26 PM,3200.43,3430.15,4976.09,5028.68,0.01,0.02,0.03,0.02,
5/31/2018,6:26:27 PM,3243.21,3414.06,4971.25,5022.89,0.01,0.02,0.02,0.02,
5/31/2018,6:26:28 PM,3237.90,3478.18,4966.15,5025.97,0.01,0.02,0.02,0.02,
5/31/2018,6:26:29 PM,3236.13,3437.56,4963.77,5019.89,0.01,0.02,0.02,0.01,
5/31/2018,6:26:30 PM,3293.17,3530.50,4970.17,5027.49,0.01,0.02,0.01,0.02,
5/31/2018,6:26:31 PM,3270.88,3450.13,4982.40,5029.09,0.01,0.03,0.03,0.02,
5/31/2018,6:26:33 PM,3325.49,3440.28,4975.93,5022.44,0.01,0.02,0.02,0.01,
5/31/2018,6:26:34 PM,3248.53,3511.71,4970.84,5024.99,0.01,0.02,0.02,0.02,
5/31/2018,6:26:35 PM,3262.18,3501.35,4993.91,5010.36,0.01,0.02,0.01,0.02,
5/31/2018,6:26:36 PM,3218.64,3553.22,4983.61,5009.92,0.01,0.02,0.01,0.02,
5/31/2018,6:26:37 PM,3219.39,3550.47,4979.20,5021.50,0.01,0.02,0.01,0.02,
5/31/2018,6:26:38 PM,3306.29,3456.74,4987.12,5026.04,0.01,0.03,0.02,0.02,
5/31/2018,6:26:39 PM,3187.17,3558.23,4977.92,5030.06,0.01,0.02,0.01,0.02,
5/31/2018,6:26:40 PM,3209.98,3479.06,4961.95,5049.19,0.01,0.02,0.02,0.02,
5/31/2018,6:26:41 PM,3194.82,3584.82,4966.98,5025.75,0.01,0.02,0.01,0.02,
5/31/2018,6:26:43 PM,3167.56,3554.04,4975.63,5021.29,0.01,0.02,0.01,0.01,
5/31/2018,6:26:44 PM,3308.88,3527.74,4997.00,5001.54,0.01,0.03,0.01,0.02,
5/31/2018,6:26:45 PM,3223.37,3418.03,4991.28,5014.55,0.01,0.02,0.03,0.01,
5/31/2018,6:26:46 PM,3233.74,3511.32,4973.82,5024.96,0.01,0.02,0.01,0.02,
5/31/2018,6:26:47 PM,3212.10,3364.16,5003.01,5031.54,0.01,0.02,0.05,0.01,
5/31/2018,6:26:48 PM,3225.24,3503.40,4970.04,5032.51,0.01,0.02,0.02,0.02,
5/31/2018,6:26:49 PM,3230.80,3481.52,4979.44,5032.46,0.01,0.02,0.01,0.02,
5/31/2018,6:26:50 PM,3303.37,3543.35,4986.50,5020.98,0.01,0.02,0.01,0.02,
5/31/2018,6:26:51 PM,3278.47,3530.05,4983.09,5009.05,0.01,0.02,0.01,0.02,
5/31/2018,6:26:52 PM,3283.07,3529.72,4993.56,5035.26,0.01,0.02,0.01,0.02,
5/31/2018,6:26:53 PM,3273.15,3463.55,4989.32,5026.59,0.01,0.02,0.02,0.02,
5/31/2018,6:26:54 PM,3280.65,3473.54,4985.28,5034.50,0.01,0.03,0.02,0.01,
5/31/2018,6:26:55 PM,3326.43,3502.64,4978.66,5042.32,0.01,0.02,0.02,0.02,
5/31/2018,6:26:57 PM,3296.04,3472.11,4968.00,5037.03,0.01,0.02,0.02,0.02,
5/31/2018,6:26:58 PM,3234.28,3440.49,4965.05,5043.83,0.01,0.02,0.03,0.02,
5/31/2018,6:26:59 PM,3305.20,3474.86,4973.46,5025.81,0.01,0.02,0.02,0.02,
5/31/2018,6:27:00 PM,3300.70,3520.02,4968.71,5006.59,0.01,0.02,0.02,0.02,
5/31/2018,6:27:01 PM,3226.93,3493.52,4973.91,5001.35,0.01,0.02,0.02,0.02,
5/31/2018,6:27:02 PM,3268.70,3516.22,4978.47,5015.42,0.01,0.02,0.02,0.02,
5/31/2018,6:27:03 PM,3160.15,3541.37,4980.44,5012.02,0.01,0.02,0.01,0.02,
5/31/2018,6:27:04 PM,3174.02,3548.73,4974.03,5020.59,0.01,0.02,0.01,0.02,
5/31/2018,6:27:06 PM,3181.19,3448.42,4965.00,5039.60,0.01,0.02,0.02,0.01,
5/31/2018,6:27:07 PM,3210.18,3535.45,4971.46,5014.00,0.01,0.02,0.01,0.02,
5/31/2018,6:27:08 PM,3233.25,3470.03,4974.72,5023.66,0.01,0.02,0.02,0.01,
5/31/2018,6:27:09 PM,3277.42,3471.08,4965.58,5027.10,0.01,0.02,0.02,0.01,
5/31/2018,6:27:10 PM,3293.75,3514.91,4975.41,5020.75,0.01,0.03,0.01,0.02,
5/31/2018,6:27:11 PM,3328.96,3500.52,4972.27,5024.30,0.01,0.02,0.01,0.02,
5/31/2018,6:27:12 PM,3231.04,3395.49,4973.03,5018.82,0.01,0.02,0.06,0.01,
5/31/2018,6:27:13 PM,3246.17,3551.66,4980.04,4999.84,0.01,0.02,0.01,0.02,
5/31/2018,6:27:14 PM,3306.02,3536.47,4976.43,5012.63,0.01,0.03,0.01,0.02,
5/31/2018,6:27:15 PM,3112.11,3501.59,4981.78,5011.63,0.01,0.02,0.01,0.02,
5/31/2018,6:27:16 PM,3277.20,3556.29,4969.13,5007.80,0.01,0.02,0.01,0.02,
5/31/2018,6:27:17 PM,3148.54,3501.09,4969.33,5022.22,0.01,0.02,0.01,0.02,
5/31/2018,6:27:18 PM,3260.15,3410.81,4986.56,5021.13,0.01,0.02,0.03,0.01,
5/31/2018,6:27:20 PM,3309.96,3468.87,4980.57,5036.79,0.01,0.02,0.02,0.02,
5/31/2018,6:27:21 PM,3199.55,3473.06,4961.15,5031.95,0.01,0.02,0.02,0.02,
5/31/2018,6:27:22 PM,3314.51,3511.92,4981.43,5019.26,0.01,0.02,0.01,0.02,
5/31/2018,6:27:23 PM,3329.74,3476.95,5001.89,5001.68,0.01,0.02,0.02,0.02,
5/31/2018,6:27:24 PM,3263.79,3526.47,4978.44,5017.79,0.01,0.02,0.01,0.02,
5/31/2018,6:27:25 PM,3208.43,3484.66,4985.21,5021.95,0.01,0.02,0.02,0.02,
5/31/2018,6:27:27 PM,3217.42,3437.66,4973.19,5032.18,0.01,0.02,0.02,0.01,
5/31/2018,6:27:28 PM,3177.43,3485.82,4978.69,5021.06,0.01,0.02,0.02,0.02,
5/31/2018,6:27:29 PM,3276.05,3495.98,4980.19,5013.20,0.01,0.02,0.02,0.02,
5/31/2018,6:27:30 PM,3246.32,3448.48,4974.73,5017.71,0.01,0.02,0.02,0.01,
5/31/2018,6:27:31 PM,3246.31,3502.02,4961.52,5035.63,0.01,0.02,0.01,0.02,
5/31/2018,6:27:32 PM,3287.04,3496.65,4971.18,5026.56,0.01,0.03,0.02,0.02,
5/31/2018,6:27:33 PM,3259.15,3509.53,4963.03,5035.76,0.01,0.02,0.02,0.02,
5/31/2018,6:27:34 PM,3178.01,3469.14,4963.41,5028.76,0.01,0.02,0.02,0.02,
5/31/2018,6:27:35 PM,3328.65,3566.67,4964.08,5030.91,0.01,0.02,0.01,0.02,
5/31/2018,6:27:36 PM,3272.69,3401.60,4962.56,5023.75,0.01,0.02,0.02,0.01,
5/31/2018,6:27:37 PM,3257.09,3531.14,4962.35,5020.37,0.01,0.02,0.01,0.02,
5/31/2018,6:27:38 PM,3285.15,3539.88,4959.71,5020.00,0.01,0.03,0.01,0.02,
5/31/2018,6:27:39 PM,3242.66,3459.33,4978.77,5021.83,0.01,0.02,0.02,0.02,
5/31/2018,6:27:41 PM,3235.00,3426.56,4951.69,5042.80,0.01,0.02,0.02,0.01,
5/31/2018,6:27:42 PM,3228.13,3536.54,4953.46,5031.01,0.01,0.02,0.01,0.02,
5/31/2018,6:27:43 PM,3189.66,3471.55,4964.49,5014.53,0.01,0.02,0.02,0.02,
5/31/2018,6:27:44 PM,3189.47,3446.90,4962.71,5044.53,0.01,0.02,0.02,0.02,
5/31/2018,6:27:45 PM,3204.16,3408.91,4984.37,5035.43,0.01,0.02,0.04,0.01,
5/31/2018,6:27:46 PM,3361.74,3485.91,4981.64,5021.40,0.01,0.03,0.01,0.01,
5/31/2018,6:27:48 PM,3209.12,3449.69,4987.23,5008.94,0.01,0.02,0.02,0.02,
5/31/2018,6:27:49 PM,3289.92,3478.40,4979.20,4999.04,0.01,0.02,0.02,0.02,
5/31/2018,6:27:50 PM,3244.21,3504.75,4962.41,5047.60,0.01,0.02,0.02,0.02,
5/31/2018,6:27:51 PM,3305.77,3580.10,4968.97,5034.72,0.01,0.02,0.01,0.02,
5/31/2018,6:27:52 PM,3132.72,3550.46,4975.48,5010.89,0.01,0.02,0.01,0.02,
5/31/2018,6:27:53 PM,3317.64,3563.60,4969.31,5027.19,0.01,0.02,0.01,0.02,
5/31/2018,6:27:54 PM,3338.96,3489.04,4968.60,5036.53,0.01,0.03,0.01,0.01,
5/31/2018,6:27:55 PM,3239.96,3571.08,4958.70,5024.52,0.01,0.02,0.01,0.02,
5/31/2018,6:27:56 PM,3197.23,3464.08,4962.66,5029.59,0.01,0.03,0.02,0.01,
5/31/2018,6:27:57 PM,3267.25,3485.33,4980.88,5023.26,0.01,0.02,0.02,0.02,
5/31/2018,6:27:58 PM,3361.11,3539.63,4962.17,5024.84,0.01,0.02,0.01,0.02,
5/31/2018,6:28:00 PM,3220.67,3488.05,4966.19,5023.74,0.01,0.02,0.02,0.01,
5/31/2018,6:28:01 PM,3236.26,3450.07,4959.74,5028.57,0.01,0.03,0.02,0.02,
5/31/2018,6:28:02 PM,3176.11,3509.82,4980.58,5021.50,0.01,0.02,0.01,0.02,
5/31/2018,6:28:03 PM,3151.41,3440.49,4983.69,5025.11,0.01,0.02,0.02,0.02,
5/31/2018,6:28:04 PM,3317.75,3392.14,4979.62,5039.71,0.01,0.03,0.04,0.02,
5/31/2018,6:28:05 PM,3286.42,3375.52,4972.32,5036.73,0.01,0.02,0.04,0.01,
5/31/2018,6:28:06 PM,3270.04,3596.83,4976.52,5021.34,0.01,0.02,0.01,0.02,
5/31/2018,6:28:07 PM,3257.52,3494.46,4987.40,5019.91,0.01,0.02,0.01,0.02,
5/31/2018,6:28:08 PM,3204.86,3520.06,4970.71,5016.58,0.01,0.02,0.01,0.02,
5/31/2018,6:28:09 PM,3336.54,3506.97,4993.83,5012.42,0.01,0.02,0.02,0.02,
5/31/2018,6:28:11 PM,3297.18,3450.08,4988.01,5013.33,0.01,0.02,0.02,0.01,
5/31/2018,6:28:12 PM,3152.46,3440.01,4980.53,5028.05,0.01,0.03,0.02,0.01,
5/31/2018,6:28:13 PM,3319.70,3501.91,4969.67,5035.53,0.01,0.02,0.01,0.02,
5/31/2018,6:28:14 PM,3268.34,3423.56,4981.40,5028.44,0.01,0.02,0.03,0.01,
5/31/2018,6:28:15 PM,3218.76,3428.43,4982.68,5031.49,0.01,0.02,0.03,0.01,
5/31/2018,6:28:16 PM,3265.70,3485.69,4969.66,5041.70,0.01,0.02,0.01,0.02,
5/31/2018,6:28:17 PM,3226.68,3494.32,4965.39,5026.47,0.01,0.02,0.01,0.02,
5/31/2018,6:28:18 PM,3295.14,3497.42,4988.82,5003.73,0.01,0.02,0.01,0.02,
5/31/2018,6:28:19 PM,3258.39,3548.25,4982.98,5027.20,0.01,0.02,0.01,0.02,
5/31/2018,6:28:21 PM,3181.71,3435.25,4982.56,5030.77,0.01,0.02,0.02,0.01,
5/31/2018,6:28:22 PM,3140.39,3526.25,4986.11,5029.95,0.01,0.02,0.01,0.02,
5/31/2018,6:28:23 PM,3278.39,3547.91,4979.26,5011.82,0.01,0.02,0.01,0.02,
5/31/2018,6:28:24 PM,3311.93,3536.17,4969.38,5025.78,0.01,0.03,0.02,0.02,
5/31/2018,6:28:25 PM,3291.97,3466.18,4974.96,5019.73,0.01,0.02,0.01,0.02,
5/31/2018,6:28:26 PM,3257.94,3503.90,4983.06,5021.46,0.01,0.02,0.01,0.02,
5/31/2018,6:28:27 PM,3240.31,3537.81,4978.68,4999.85,0.01,0.02,0.01,0.02,
5/31/2018,6:28:29 PM,3205.30,3538.84,4964.06,5021.77,0.01,0.02,0.01,0.02,
5/31/2018,6:28:30 PM,3218.79,3497.40,4971.73,5018.46,0.01,0.02,0.02,0.02,
5/31/2018,6:28:31 PM,3215.42,3467.64,4963.61,5021.29,0.01,0.02,0.02,0.02,
5/31/2018,6:28:32 PM,3171.28,3446.41,4981.05,5020.15,0.01,0.02,0.02,0.02,
5/31/2018,6:28:33 PM,3232.46,3503.02,4984.42,5000.04,0.01,0.02,0.01,0.02,
5/31/2018,6:28:35 PM,3241.56,3482.04,4976.73,5016.49,0.01,0.02,0.02,0.02,
5/31/2018,6:28:36 PM,3367.37,3403.85,4989.40,5033.40,0.01,0.03,0.02,0.01,
5/31/2018,6:28:37 PM,3293.41,3483.49,4982.20,5007.17,0.01,0.02,0.01,0.01,
5/31/2018,6:28:38 PM,3187.76,3396.35,4962.11,5045.43,0.01,0.02,0.03,0.01,
5/31/2018,6:28:39 PM,3324.42,3510.71,4974.65,5012.31,0.01,0.03,0.01,0.02,
5/31/2018,6:28:40 PM,3292.36,3459.97,4976.06,5049.39,0.01,0.02,0.02,0.01,
5/31/2018,6:28:41 PM,3252.53,3457.73,4977.78,5014.53,0.01,0.02,0.02,0.02,
5/31/2018,6:28:42 PM,3287.02,3445.75,4974.22,5014.32,0.01,0.02,0.02,0.02,
5/31/2018,6:28:44 PM,3251.67,3487.69,4982.17,5004.63,0.01,0.02,0.02,0.02,
5/31/2018,6:28:45 PM,3225.62,3534.79,4976.02,5021.99,0.01,0.02,0.01,0.01,
5/31/2018,6:28:46 PM,3283.63,3595.73,4989.42,4994.71,0.01,0.02,0.01,0.02,
5/31/2018,6:28:47 PM,3491.17,3694.18,4989.97,4860.00,0.01,0.03,0.02,0.01,
5/31/2018,6:28:48 PM,3470.35,3958.11,4986.40,4775.30,0.01,0.03,0.01,0.02,
5/31/2018,6:28:49 PM,3636.20,3906.66,5004.78,4694.26,0.01,0.04,0.02,0.02,
5/31/2018,6:28:50 PM,3571.50,4034.19,4983.41,4660.57,0.01,0.03,0.01,0.03,
5/31/2018,6:28:51 PM,3677.82,4195.23,4997.39,4614.34,0.01,0.03,0.01,0.03,
5/31/2018,6:28:53 PM,3718.56,4121.32,4996.96,4591.29,0.01,0.03,0.02,0.03,
5/31/2018,6:28:54 PM,3797.20,4124.71,4989.10,4576.77,0.01,0.04,0.03,0.03,
5/31/2018,6:28:55 PM,3811.79,4171.85,4988.15,4570.43,0.01,0.04,0.01,0.03,
5/31/2018,6:28:56 PM,3880.09,4181.42,4975.48,4563.88,0.00,0.04,0.02,0.03,
